time,apple_value,apple_volume,microsoft_value,microsoft_volume,walmart_value,walmart_volume,McDonalds_value,McDonalds_volume,tesla_value,tesla_volume,meta_value,meta_volume,bilibili_value,bilibili_volume,intel_value,intel_volume,amazon_value,amazon_volume,nvidia_value,nvidia_volume,IBM_value,IBM_volume,shopify_value,shopify_volume,telus_value,telus_volume,honda_value,honda_volume,general-motors_value,general-motors_volume,toyota_value,toyota_volume,ford_value,ford_volume,sony_value,sony_volume,dell_value,dell_volume,netflix_value,netflix_volume,alphabet_value,alphabet_volume,spotify_value,spotify_volume,roku_value,roku_volume,disney_value,disney_volume,paramount_value,paramount_volume,door-dash_value,door-dash_volume,zoom_value,zoom_volume,black-rock_value,black-rock_volume,shell_value,shell_volume,general-electric_value,general-electric_volume,phizer_value,phizer_volume,costco_value,costco_volume,boeing_value,boeing_volume,target_value,target_volume,snap_value,snap_volume,pintrest_value,pintrest_volume,warner-bros_value,warner-bros_volume,best-buy_value,best-buy_volume,cloudflare_value,cloudflare_volume,datadog_value,datadog_volume,crowdstrike-holdings_value,crowdstrike-holdings_volume,snowflake_value,snowflake_volume,gitlab_value,gitlab_volume,zscaler_value,zscaler_volume,fastly_value,fastly_volume,okta_value,okta_volume,duolingo_value,duolingo_volume,nike_value,nike_volume,visa_value,visa_volume,mastercard_value,mastercard_volume,paypal_value,paypal_volume,saleforce_value,saleforce_volume,american-express_value,american-express_volume,adobe_value,adobe_volume,caterpiller_value,caterpiller_volume,servicenow_value,servicenow_volume,workday_value,workday_volume,autodesk_value,autodesk_volume,atlassian_value,atlassian_volume,hasbro_value,hasbro_volume,mattel_value,mattel_volume,bp_value,bp_volume,exxon-mobile_value,exxon-mobile_volume,J-and-J_value,J-and-J_volume,chevron_value,chevron_volume,suncor_value,suncor_volume,amgen_value,amgen_volume,biogen_value,biogen_volume,regeneron-pharmaceuticals_value,regeneron-pharmaceuticals_volume,vertex-pharmaceuticals_value,vertex-pharmaceuticals_volume,madrigal-pharmaceuticals_value,madrigal-pharmaceuticals_volume,biomarin-pharmaceuticals_value,biomarin-pharmaceuticals_volume,incyte_value,incyte_volume,exelixis_value,exelixis_volume,new-york-times_value,new-york-times_volume
06.01.1988,0.412946,3534731200,0.465278,1198598400,1.276042,404968800,5.765625,84571200,,,,,,,1.128906,1314406400,,,,,30.443356,164296895,,,,,6.350000,16664000,,,25.861584,235990,9.716861,156090443,17.897726,4460720,,,,,,,,,,,5.179125,141409022,,,,,,,,,6.882500,440761600,21.955503,64451307,2.040836,199775159,9.562500,14892000,13.055556,74899350,2.958333,55855200,,,,,,,0.296296,11745000,,,,,,,,,,,,,,,,,,,0.445313,426214400,,,,,,,,,7.080812,88120788,1.257813,63232000,8.468750,61189600,,,,,3.625000,29705600,,,4.592593,8282592,2.355200,7518677,13.125000,13130000,11.343750,149382000,4.960938,178225600,11.343750,58665600,0.093750,11252800,0.562500,143880000,,,,,,,,,,,,,,,13.500000,7928800
07.01.1988,0.396205,2186419200,0.413194,1401105600,1.369792,379346400,5.625000,78321600,,,,,,,1.085938,922579200,,,,,30.054972,123514611,,,,,8.950000,26026000,,,33.357697,1470095,9.671242,146935827,23.863636,8148580,,,,,,,,,,,5.189401,81606082,,,,,,,,,7.180000,366086400,21.392542,48854707,2.030954,219637579,8.812500,17592000,13.444444,48628350,2.968750,37629600,,,,,,,0.300926,6374700,,,,,,,,,,,,,,,,,,,0.398438,250963200,,,,,,,,,7.241740,59913995,1.296875,47408000,7.781250,48480000,,,,,3.250000,26908000,,,4.851852,5090856,2.286933,5750977,13.500000,12382000,11.843750,98825600,5.000000,108262400,12.125000,37001600,0.082031,8787200,0.593750,127464000,,,,,,,,,,,,,,,13.562500,6661600
08.01.1988,0.356027,2653313600,0.347222,1862596800,1.250000,256327200,5.437500,69368800,,,,,,,0.875000,1209648000,,,,,26.649139,122257737,,,,,7.568750,11278000,,,28.110418,742784,8.986956,119525686,21.818182,5176160,,,,,,,,,,,5.148297,65722047,,,,,,,,,6.680000,365542400,20.204067,53452136,2.006246,209387642,9.218750,11145600,13.111111,59423400,3.104167,76683600,,,,,,,0.458333,57609900,,,,,,,,,,,,,,,,,,,0.396484,271635200,,,,,,,,,7.370482,105991796,1.218750,75910400,6.953125,65600000,,,,,3.312500,39333600,,,4.370370,8225893,2.252800,6892823,12.187500,13226800,11.625000,112506800,5.062500,120308800,11.125000,35943600,0.101563,16918400,0.656250,160248000,,,,,,,,,,,,,,,12.562500,8928800
09.01.1988,0.386161,3060321600,0.362847,1216584000,1.343750,287028000,5.937500,89530400,,,,,,,0.859375,1275398400,,,,,27.575287,112250027,,,,,8.050000,7494000,,,29.141132,321365,9.329099,119471431,22.159092,2601500,,,,,,,,,,,5.333266,89029903,,,,,,,,,6.593750,428409600,21.705297,55144344,2.149549,172035568,9.687500,13489200,14.250000,46244250,3.427083,77779200,,,,,,,0.324074,56349000,,,,,,,,,,,,,,,,,,,0.460938,668224000,,,,,,,,,7.209554,72858871,1.359375,62985600,7.187500,51588800,,,,,3.562500,18868800,,,4.407407,3848856,2.560000,13465209,12.437500,10802000,11.187500,133003200,5.367188,123940800,10.906250,41592400,0.132813,29254400,0.682292,79694400,,,,,,,,,,,,,,,14.000000,5719600
10.01.1988,0.344866,3563649600,0.340278,1532102400,1.307292,283384800,5.953125,86249600,,,,,,,0.773438,1581792000,,,,,29.308079,121625950,,,,,7.875000,9816000,,,29.703341,223582,9.397527,129331891,21.761364,2591380,,,,,,,,,,,5.446302,73283323,,,,,,,,,7.007500,277446400,21.830400,50702988,2.258262,192866824,10.000000,19822800,14.416667,48289050,3.614583,95656800,,,,,,,0.347222,11896200,,,,,,,,,,,,,,,,,,,0.500000,442604800,,,,,,,,,6.984256,71092939,1.339844,126787200,7.718750,61856000,,,,,3.000000,21960800,,,4.629630,4825244,2.594133,8109375,13.000000,17438800,11.187500,99668800,5.437500,109171200,11.718750,40628400,0.136719,22291200,0.661458,70713600,,,,,,,,,,,,,,,14.000000,5029400
11.01.1988,0.335938,2939865600,0.328125,1558929600,1.260417,277910400,5.843750,70474400,,,,,,,0.625000,1653020800,,,,,28.322180,108412042,,,,,8.181250,6624000,,,31.202564,520271,9.488765,112542859,24.886364,2325400,,,,,,,,,,,5.209953,74616524,,,,,,,,,7.110000,413676800,22.518465,58195840,2.243438,145621483,9.812500,10398800,13.777778,37379250,3.510417,58042800,,,,,,,0.319444,9701100,,,,,,,,,,,,,,,,,,,0.443359,746144000,,,,,,,,,6.952070,62300939,1.390625,61270400,7.921875,40532000,,,,,3.187500,31655200,,,4.592593,5429032,2.491733,16602906,13.593750,14382400,10.812500,100018400,5.375000,113971200,11.437500,37704800,0.125000,34584000,0.656250,131520000,,,,,,,,,,,,,,,13.000000,5067400
12.01.1988,0.359375,2946070400,0.369792,1030464000,1.307292,257287200,6.015625,49943200,,,,,,,0.742188,1055660800,,,,,29.128824,95586408,,,,,8.337500,4296000,,,31.877214,262897,9.215051,101387435,26.306818,2742080,,,,,,,,,,,5.405198,65768270,,,,,,,,,7.125000,326899200,22.393364,56139729,2.292853,164742728,9.375000,13875600,13.472222,43084350,3.302083,44214000,,,,,,,0.310185,11021400,,,,,,,,,,,,,,,,,,,0.414063,701600000,,,,,,,,,6.855514,58160491,1.531250,65182400,7.953125,40292800,,,,,3.625000,31361600,,,4.629630,5463118,2.594133,7196044,13.437500,11245200,11.000000,101334400,5.320313,87448000,11.437500,39834000,0.125000,18027200,0.703125,156201600,,,,,,,,,,,,,,,13.437500,6314200
01.01.1989,0.337054,7345833600,0.414063,1375084800,1.406250,300180000,6.500000,98990400,,,,,,,0.812500,1333001600,,,,,31.220123,136718896,,,,,8.150000,4722000,,,31.778828,180792,9.967766,165773892,25.340908,3201220,,,,,,,,,,,6.165625,146890218,,,,,,,,,14.907500,243406400,24.207350,68267375,2.278028,199499433,9.375000,29280400,14.083333,69101550,3.666667,54200400,,,,,,,0.393519,16569900,,,,,,,,,,,,,,,,,,,0.472656,576480000,,,,,,,,,7.917636,81407747,1.445313,91731200,7.734375,160438400,,,,,3.718750,39519200,,,5.000000,5931906,2.867200,11893798,14.750000,19800400,11.593750,101827600,5.726563,131144000,12.406250,58648000,0.156250,38230400,0.786458,363710400,,,,,,,,,,,,,,,14.562500,4817000
02.01.1989,0.323661,4886268800,0.413194,1802145600,1.328125,255945600,6.312500,74651200,,,,,,,0.804688,979574400,,,,,29.039198,119658634,,,,,7.868750,2226000,,,31.385281,217893,9.420337,115869319,24.829544,2887280,,,,,,,,,,,6.083417,74635985,,,,,,,,,14.625000,138515200,22.893772,49566320,2.179198,232166690,9.250000,29131200,13.750000,46663200,3.750000,55458000,,,,,,,0.361111,9547200,,,,,,,,,,,,,,,,,,,0.468750,331891200,,,,,,,,,7.595780,69885097,1.265625,198883200,7.343750,69296800,,,,,3.562500,32465600,,,5.074074,6214729,2.798933,12628418,14.156250,11671600,10.968750,85284800,5.382813,111040000,12.125000,36783200,0.140625,20811200,0.786458,299779200,,,,,,,,,,,,,,,13.750000,4748200
03.01.1989,0.318080,3859676800,0.346354,3058704000,1.354167,341520000,6.421875,78532000,,,,,,,0.820313,874675200,,,,,26.081501,173174085,,,,,7.337500,5072000,,,29.811098,394237,8.918527,118549669,23.181818,2057440,,,,,,,,,,,6.453354,96615510,,,,,,,,,15.657500,155512000,22.268259,59609679,2.273087,181169950,9.062500,22534800,15.166667,55708200,3.781250,58666800,,,,,,,0.319444,5294700,,,,,,,,,,,,,,,,,,,0.525391,429273600,,,,,,,,,8.142934,102775671,1.343750,135072000,7.140625,69460800,,,,,3.750000,33722400,,,5.296296,13520931,3.242667,17609254,14.656250,17701600,10.968750,118401200,5.671875,144632000,13.187500,65046400,0.160156,24579200,0.854167,312331200,,,,,,,,,,,,,,,13.250000,5858400
04.01.1989,0.348214,3966424000,0.388021,1134820800,1.500000,289519200,6.875000,72266400,,,,,,,0.906250,1140284800,,,,,27.276529,116661219,,,,,7.000000,5115200,,,29.614325,255118,8.713241,133920981,22.613636,1624700,,,,,,,,,,,6.997984,80157323,,,,,,,,,16.187500,127441600,24.457556,51641821,2.446039,205780431,10.187500,22698000,16.861111,50828400,3.968750,56517600,,,,,,,0.296296,5842800,,,,,,,,,,,,,,,,,,,0.572266,309766400,,,,,,,,,8.368233,72054940,1.671875,80529600,7.562500,58979200,,,,,4.140625,29291200,,,5.407407,4960581,3.413333,10081418,14.750000,12397600,10.781250,162047200,6.007813,108467200,13.562500,50148800,0.164063,17545600,0.833333,184915200,,,,,,,,,,,,,,,14.437500,5713200
05.01.1989,0.426339,5253382400,0.420139,1258977600,1.578125,371061600,7.453125,100836000,,,,,,,1.015625,942182400,,,,,26.201004,143379821,,,,,7.093750,2745200,,,29.909485,199596,8.895718,116046327,24.602274,2041380,,,,,,,,,,,7.645375,108467108,,,,,,,,,15.595000,164504000,27.334915,84966071,2.411448,180717154,11.125000,36148800,17.861111,70118550,4.489583,122923200,,,,,,,0.254630,8267400,,,,,,,,,,,,,,,,,,,0.593750,360524800,,,,,,,,,8.336047,80321469,1.765625,112435200,7.984375,64256800,,,,,4.687500,40168800,,,6.370370,10798318,3.822933,11455811,13.937500,17882800,10.781250,121500800,6.171875,137480800,13.812500,46092400,0.281250,158480000,0.835938,285379200,,,,,,,,,,,,,,,16.375000,8926200
06.01.1989,0.368304,3941280000,0.368056,1072584000,1.588542,344112000,7.312500,84444400,,,,,,,0.906250,1082278400,,,,,26.738768,151590922,,,,,6.531250,2140400,,,28.925619,232770,8.850099,127665923,23.977274,1686080,,,,,,,,,,,7.778964,109625138,,,,,,,,,15.687500,165401600,25.833685,62954734,2.268145,283150777,10.000000,34459200,16.000000,55889100,4.135417,56251200,,,,,,,0.259259,9050400,,,,,,,,,,,,,,,,,,,0.636719,649830400,,,,,,,,,8.561346,75885466,1.656250,86942400,7.250000,88481600,,,,,4.343750,37071200,,,6.148148,28899794,3.788800,18730225,14.031250,25650400,11.000000,118291200,5.984375,131359200,13.500000,51632400,0.304688,94323200,0.901042,540144000,,,,,,,,,,,,,,,15.375000,6652000
07.01.1989,0.354911,3688630400,0.380208,1221019200,1.802083,248210400,7.781250,100505600,,,,,,,0.953125,849689600,,,,,27.485661,111036664,,,,,7.218750,1720800,,,30.475206,156695,9.101003,104656356,26.193182,1313400,,,,,,,,,,,8.837396,113897214,,,,,,,,,16.969999,148049600,29.274006,51063495,2.569576,202959925,10.937500,12197600,17.458332,38507100,4.875000,85256400,,,,,,,0.259259,5121900,,,,,,,,,,,,,,,,,,,0.724609,589273600,,,,,,,,,9.591282,58743824,1.421875,150236800,7.421875,54357600,,,,,4.625000,18534400,,,6.407407,12011292,4.642133,14599732,15.062500,8681600,11.437500,101170400,6.671875,106146400,13.625000,37494800,0.312500,85411200,0.906250,188908800,,,,,,,,,,,,,,,16.250000,4088000
08.01.1989,0.397321,3352305600,0.407986,1380729600,1.760417,393028800,7.218750,123034000,,,,,,,0.937500,1310659200,,,,,27.993547,155272842,,,,,6.687500,2422400,,,29.648760,194689,9.830908,165719091,27.386364,1343760,,,,,,,,,,,9.659479,177207096,,,,,,,,,16.625000,136217600,28.836145,60592074,2.737587,243587832,11.125000,20632800,18.250000,50599800,5.125000,98594400,,,,,,,0.217593,6093900,,,,,,,,,,,,,,,,,,,0.814453,400832000,,,,,,,,,9.559097,71889106,1.578125,112894400,8.031250,71600000,,,,,4.937500,36191200,,,6.666667,10858056,5.188267,15482666,14.468750,17106000,10.937500,125412800,6.546875,137716000,14.062500,52684800,0.230469,106136000,0.812500,231734400,,,,,,,,,,,,,,,15.750000,4928200
09.01.1989,0.397321,2020849600,0.475694,1284523200,1.708333,279206400,7.437500,91198400,,,,,,,1.007813,826406400,,,,,26.111378,134225231,,,,,6.906250,1721200,,,30.165289,291973,9.283480,90041303,27.840908,1510300,,,,,,,,,,,9.936932,97464572,,,,,,,,,17.032499,140198400,28.273184,47679672,2.712880,225055985,10.750000,15056400,19.000000,39039300,5.239583,58356000,,,,,,,0.212963,4679100,,,,,,,,,,,,,,,,,,,1.039063,870624000,,,,,,,,,9.301613,54828632,1.109375,297713600,7.625000,39456800,,,,,5.062500,18300800,,,6.555556,8145905,5.154133,13093505,14.812500,19332800,11.187500,106638000,6.843750,106166400,15.250000,46105600,0.269531,54777600,0.875000,194457600,,,,,,,,,,,,,,,15.750000,4200200
10.01.1989,0.415179,4125049600,0.567708,2608992000,1.729167,429139200,7.750000,111886400,,,,,,,1.054688,1284700800,,,,,23.960325,177850542,,,,,6.562500,1900800,,,31.301653,276122,8.644813,124185470,26.704544,1364220,,,,,,,,,,,10.183557,188393310,,,,,,,,,16.625000,164547200,27.710222,69458398,2.673348,204786298,11.031250,33341600,18.750000,56200200,5.281250,106026000,,,,,,,0.273148,14234400,,,,,,,,,,,,,,,,,,,0.960938,596755200,,,,,,,,,9.365984,88753057,1.046875,120590400,7.156250,65188800,,,,,4.937500,30045600,,,6.888889,15230029,5.324800,25357545,14.187500,17324400,11.500000,124611600,6.921875,132754400,17.062500,164062400,0.277344,72382400,1.197917,552528000,,,,,,,,,,,,,,,13.750000,9456800
11.01.1989,0.395089,2524939200,0.604167,1835870400,1.817708,234616800,8.218750,78103600,,,,,,,1.085938,816787200,,,,,23.332935,127937934,,,,,6.406250,1734000,,,30.165289,192511,8.143003,95924806,26.534092,650100,,,,,,,,,,,10.604875,94289710,,,,,,,,,17.407499,129654400,31.025440,58404866,2.930305,299256737,11.687500,20432800,20.000000,38301900,5.208333,60736800,,,,,,,0.263889,4290300,,,,,,,,,,,,,,,,,,,0.921875,598048000,,,,,,,,,9.140685,88472653,1.203125,56182400,7.328125,53135200,,,,,4.437500,39513600,,,6.222222,9513792,4.744533,18377563,14.687500,14934400,11.812500,77686400,7.062500,94060000,17.156250,117798400,0.261719,24592000,1.166667,257668800,,,,,,,,,,,,,,,13.187500,7044200
12.01.1989,0.314732,5941185600,0.604167,1460664000,1.869792,236916000,8.625000,71662400,,,,,,,1.078125,854627200,,,,,22.496414,135569551,,,,,6.281250,1609600,,,29.132231,130922,7.960527,88094198,27.500000,1382920,,,,,,,,,,,9.207333,170570298,,,,,,,,,19.375000,166892800,32.276466,50521138,2.747470,287453627,11.562500,13648400,19.791668,29739300,5.302083,50906400,,,,,,,0.222222,7117200,,,,,,,,,,,,,,,,,,,0.832031,660038400,,,,,,,,,8.979757,73992924,1.265625,61203200,7.234375,48357600,,,,,4.875000,46264000,,,5.555556,8865794,5.393067,29729003,16.343750,16826000,12.500000,102131600,7.421875,94146400,16.937500,85676400,0.242188,43768000,1.020833,411830400,,,,,,,,,,,,,,,13.250000,5304800
01.01.1990,0.303571,3747497600,0.642361,2380968000,1.776042,350443200,8.156250,81655200,,,,,,,1.234375,1625068800,,,,,23.571941,163578921,,,,,6.312500,3239600,,,28.615702,312543,7.869289,97144145,26.136364,897380,,,,,,,,,,,8.559943,166115762,,,,,,,,,19.187500,172948800,31.150543,78567720,2.707938,226449793,9.843750,30140000,19.750000,50176200,4.968750,48033600,,,,,,,0.254630,12187800,,,,,,,,,,,,,,,,,,,0.789063,425433600,,,,,,,,,7.660151,87968545,1.468750,148638400,6.921875,62149600,,,,,4.937500,36338400,,,5.592593,10634294,4.710400,13385743,17.187500,22058800,11.750000,106407600,6.546875,136120000,16.718750,48614400,0.234375,41308800,0.973958,349646400,,,,,,,,,,,,,,,12.500000,7774600
02.01.1990,0.303571,2483891200,0.685764,1429344000,1.833333,234856800,7.875000,62559200,,,,,,,1.257813,905728000,,,,,24.826721,140005846,,,,,5.593750,1378800,,,25.723141,222761,8.393908,71289272,25.056818,1223860,,,,,,,,,,,9.001813,99334212,,,,,,,,,18.719999,136916800,30.900337,52744912,2.332385,641015818,9.562500,29525200,21.291668,37133400,5.125000,35968800,,,,,,,0.287037,6987600,,,,,,,,,,,,,,,,,,,0.886719,363891200,,,,,,,,,7.499224,91299236,1.890625,125196800,7.578125,44189600,,,,,5.531250,48363200,,,5.592593,6341966,4.881067,16624144,17.125000,17573200,11.750000,87748800,6.703125,92084000,16.781250,44566000,0.222656,22692800,1.197917,348052800,,,,,,,,,,,,,,,11.937500,6492600
03.01.1990,0.359375,4556473600,0.769097,1717819200,1.968750,285134400,7.937500,61293200,,,,,,,1.304688,1354588800,,,,,25.364485,134221046,,,,,5.531250,2341600,,,23.140495,365299,8.622003,93956877,22.897726,1724800,,,,,,,,,,,9.135401,107672781,,,,,,,,,19.032499,142148800,32.151363,61239540,2.396624,356539532,9.687500,32876000,23.916668,56250600,5.739583,53698800,,,,,,,0.384259,20428200,,,,,,,,,,,,,,,,,,,1.058594,532960000,,,,,,,,,6.630215,148457719,2.375000,296008000,7.640625,65666400,,,,,5.656250,32886400,,,5.703704,7574181,5.734400,17575932,16.187500,37808400,11.562500,93473200,7.015625,93845600,16.875000,36794000,0.226563,55052800,1.286458,355099200,,,,,,,,,,,,,,,11.937500,5802600
04.01.1990,0.351563,3642475200,0.805556,1200837600,2.067708,288345600,7.562500,58470800,,,,,,,1.234375,1090665600,,,,,26.051624,115173387,,,,,5.562500,2892400,,,23.966942,206910,8.051765,71850991,24.147726,1507220,,,,,,,,,,,9.084021,108321137,,,,,,,,,18.187500,114723200,32.026260,47946851,2.243438,316662915,8.562500,35638400,23.250000,38163900,5.635417,74236800,,,,,,,0.300926,7689600,,,,,,,,,,,,,,,,,,,1.074219,404140800,,,,,,,,,6.984256,81011220,2.390625,114280000,7.671875,54096800,,,,,5.437500,33630400,,,5.148148,8097306,5.563733,12812623,15.031250,13516800,11.312500,74631600,7.078125,94313600,16.468750,29610800,0.218750,42784000,1.333333,221534400,,,,,,,,,,,,,,,10.750000,5106000
05.01.1990,0.368304,4115630400,1.013889,1634767200,2.348958,408247200,8.656250,88237200,,,,,,,1.507813,1603756800,,,,,28.680689,156106293,,,,,5.906250,1859600,,,27.479340,94259,8.416717,84658682,25.795456,753500,,,,,,,,,,,10.604875,131479372,,,,,,,,,19.187500,273174400,34.465763,63505682,2.604167,349565425,9.593750,41484000,27.458332,54893100,6.302083,64755600,,,,,,,0.393519,14698800,,,,,,,,,,,,,,,,,,,1.226563,663059200,,,,,,,,,7.531409,95629211,2.226563,370451200,8.375000,92579200,,,,,6.265625,39620800,,,6.296296,9103730,6.656000,19658937,16.656250,16035600,12.000000,101425200,7.984375,126883200,17.500000,36984000,0.214844,24302400,1.460938,310656000,,,,,,,,,,,,,,,12.000000,4853800
06.01.1990,0.399554,3952054400,1.055556,1165960800,2.598958,476258400,8.875000,75208800,,,,,,,1.468750,907753600,,,,,28.083174,123442227,,,,,5.812500,1725600,,,27.500000,82456,7.983336,85324524,26.704544,546040,,,,,,,,,,,10.543219,146577598,,,,,,,,,18.812500,153656000,34.653416,47612924,2.534986,246744772,10.375000,29798800,29.250000,57712400,6.062500,51139200,,,,,,,0.439815,25369200,,,,,,,,,,,,,,,,,,,1.199219,682073600,,,,,,,,,7.917636,122965270,2.296875,279147200,6.578125,127898400,,,,,6.937500,38452000,,,5.444444,12357569,6.656000,14485838,16.625000,15968800,11.968750,96683200,8.468750,108437600,17.593750,40874400,0.234375,21544000,1.619792,360724800,,,,,,,,,,,,,,,12.062500,5042400
07.01.1990,0.375000,4163812800,0.923611,1548979200,2.614583,622479600,7.843750,89198800,,,,,,,1.390625,1415872000,,,,,26.649139,125712881,,,,,5.718750,1056800,,,27.272726,137720,7.572765,90197486,26.818182,664180,,,,,,,,,,,9.669755,161877750,,,,,,,,,20.844999,185148800,35.841888,61770507,2.994545,370831771,10.000000,21058400,28.875000,44679800,5.833333,53942400,,,,,,,0.430556,16146000,,,,,,,,,,,,,,,,,,,1.343750,890694400,,,,,,,,,7.499224,82101773,2.195313,126584000,6.109375,82116800,,,,,6.656250,36680800,,,5.111111,10888092,5.666133,29234254,18.625000,23544000,12.968750,112125200,8.828125,116019200,19.843750,54064000,0.164063,23960000,1.796875,382152000,,,,,,,,,,,,,,,10.750000,4255400
08.01.1990,0.330357,3128339200,0.854167,1983837600,2.375000,653437200,6.968750,105616800,,,,,,,1.042969,1970364800,,,,,24.348709,173195425,,,,,5.500000,1368800,,,25.454544,274890,6.363860,133441468,23.579544,1121560,,,,,,,,,,,8.416078,240253018,,,,,,,,,20.187500,169572800,31.025440,91638595,2.806768,278865633,8.312500,22927200,24.125000,96391000,4.729167,99394800,,,,,,,0.300926,9266400,,,,,,,,,,,,,,,,,,,1.023438,1135193600,,,,,,,,,6.211804,122125994,1.562500,140803200,5.375000,52587200,,,,,6.218750,50395200,,,4.296296,7367295,4.846933,26716553,20.531250,30851200,12.500000,150198000,8.203125,168426400,18.968750,101664800,0.140625,53428800,1.885417,630696000,,,,,,,,,,,,,,,9.500000,7903200
09.01.1990,0.258929,2206948800,0.875000,1270843200,2.270833,323868000,6.500000,56720000,,,,,,,1.039063,1079324800,,,,,25.424234,123242649,,,,,4.718750,1148400,,,23.409092,135960,5.633955,71566022,18.465908,697620,,,,,,,,,,,7.450130,128413988,,,,,,,,,19.250000,172313600,27.272364,73139377,2.791943,198947982,7.312500,19492000,20.812500,52368200,4.395833,53641200,,,,,,,0.231481,7114500,,,,,,,,,,,,,,,,,,,0.976563,829804800,,,,,,,,,5.439351,69512256,1.187500,184358400,5.281250,33297600,,,,,5.250000,53572800,,,3.592593,4698004,4.812800,15698366,19.312500,9782800,12.250000,92159200,7.906250,102738400,18.500000,34142400,0.125000,15641600,1.864583,314066400,,,,,,,,,,,,,,,8.875000,3320600
10.01.1990,0.274554,5056116800,0.885417,2198116800,2.229167,491342400,6.312500,71312000,,,,,,,1.046875,1356022400,,,,,25.215105,168569592,,,,,5.312500,1754800,,,25.568182,286000,5.063716,142223432,22.670456,1643840,,,,,,,,,,,7.480958,183477749,,,,,,,,,19.407499,151288000,26.021338,86746409,2.875949,386082729,7.812500,24150800,22.375000,59415600,3.979167,81616800,,,,,,,0.189815,15060600,,,,,,,,,,,,,,,,,,,0.859375,631235200,,,,,,,,,4.860012,110869766,1.500000,184884800,5.093750,52340800,,,,,4.781250,94336800,,,3.851852,11117256,4.778667,13570677,19.375000,16542800,12.250000,99960400,8.046875,136454400,17.031250,44988000,0.132813,12286400,1.968750,399760800,,,,,,,,,,,,,,,8.625000,4859600
11.01.1990,0.328125,3254608000,1.003472,1253152800,2.510417,271359600,7.031250,65506400,,,,,,,1.171875,897820800,,,,,27.157026,147399812,,,,,5.125000,1116800,,,24.545456,161810,4.995288,126039409,20.340908,1177660,,,,,,,,,,,8.190005,125388750,,,,,,,,,19.937500,140224000,27.397467,62148399,3.192204,280325212,9.562500,15894000,22.125000,54218400,4.531250,79669200,,,,,,,0.226852,11647800,,,,,,,,,,,,,,,,,,,1.066406,339955200,,,,,,,,,5.278424,106689315,1.578125,219249600,5.140625,50738400,,,,,6.015625,51314400,,,4.555556,6933268,5.324800,13597412,20.062500,10978800,12.656250,86538800,8.718750,117522400,17.468750,35916000,0.132813,16636800,2.416667,257500800,,,,,,,,,,,,,,,9.125000,4707800
12.01.1990,0.383929,4094092800,1.045139,960004800,2.520833,274890000,7.281250,55222800,,,,,,,1.203125,874662400,,,,,27.007648,115651618,,,,,4.843750,1219200,,,23.068182,258610,4.858430,130156657,19.545456,1062380,,,,,,,,,,,8.344146,106197263,,,,,,,,,19.657499,132368000,28.711042,53666756,3.192204,223553401,9.812500,23303200,22.687500,34282400,4.770833,67917600,,,,,,,0.208333,14310000,,,,,,,,,,,,,,,,,,,1.257813,319811200,,,,,,,,,5.310609,105733915,1.820313,132350400,5.875000,35245600,,,,,6.343750,44434400,,,4.629630,6152293,5.495467,13380615,19.218750,7597600,12.937500,78140000,8.968750,93742400,18.156250,32778400,0.117188,22467200,2.593750,344560800,,,,,,,,,,,,,,,10.312500,7181200
01.01.1991,0.495536,7037307200,1.362847,2219774400,2.750000,368998800,7.125000,93271200,,,,,,,1.429688,1716937600,,,,,30.293978,182970086,,,,,4.375000,2606400,,,23.977274,147730,5.109335,121849277,21.647726,1053800,,,,,,,,,,,8.899052,162470147,,,,,,,,,18.844999,145566400,32.026260,79488366,3.552933,340094599,11.125000,52237600,24.687500,49418000,5.458333,75819600,,,,,,,0.287037,8297100,,,,,,,,,,,,,,,,,,,1.492188,312720000,,,,,,,,,5.857763,122341155,2.375000,231432000,6.218750,52680800,,,,,5.687500,147448000,,,5.555556,8794919,5.905067,17326902,17.843750,9469200,12.906250,94615200,9.562500,148303200,17.843750,35381200,0.132813,18347200,3.072917,377959200,,,,,,,,,,,,,,,11.312500,5984600
